"atom_id","source_dataset_id","source_row_id","domain","unit_type","primary_label","secondary_labels","anchor_entity","anchor_role","relation_label","secondary_entity","secondary_role","core_statement","attributes","tags","context_time","context_location","supports","contradicts","provenance","confidence","status","notes","","","","","",""
"motive_patterns__r2__a720","motive_patterns","2","motive_patterns","entry_point","fear","[""motive_patterns""]","fear","motive_category","links_motive_category_to_surface_motive","avoid punishment","surface_motive","motive_category=fear is structurally linked to surface_motive=avoid punishment in motive_patterns.","{""motive_category"": ""fear"",""surface_motive"": ""avoid punishment""}","[""dataset:motive_patterns"",""col:motive_category"",""col:surface_motive""]","","","[]","[]","{""source"": ""umgg_entry_points"",""source_type"": ""dataset_row"","""rule_ids"": [""umgg_ep_v1""]",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG entry point from dataset motive_patterns, row 2."
"case_archetypes_merged__r2__a721","case_archetypes_merged","2","case_archetypes_merged","entry_point","shifting_blame","[""case_archetypes_merged""]","shifting_blame","case_archetype","links_case_archetype_to_setup","responsibility is redirected to absent party.","setup","case_archetype=shifting_blame is structurally linked to setup=responsibility is redirected to absent party. in case_archetypes_merged.","{""case_archetype"": ""shifting_blame"",""setup"": ""responsibility is redirected to absent party.""}","[""dataset:case_archetypes_merged"",""col:case_archetype"",""col:setup""]","","","[]","[]","{""source"": ""umgg_entry_points"",""source_type"": ""dataset_row"","""rule_ids"": [""umgg_ep_v1""]",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG entry point from dataset case_archetypes_merged, row 2."
"frnsc_reasoning_fallacies_mtrx__r2__a722","frnsc_reasoning_fallacies_mtrx","2","frnsc_reasoning_fallacies_mtrx","entry_point","cherry_picking","[""frnsc_reasoning_fallacies_mtrx""]","cherry_picking","fallacy_name","links_fallacy_name_to_surface_form","only citing the two photos that fit a theory.","surface_form","fallacy_name=cherry_picking is structurally linked to surface_form=only citing the two photos that fit a theory. in frnsc_reasoning_fallacies_mtrx.","{""fallacy_name"": ""cherry_picking"",""surface_form"": ""only citing the two photos that fit a theory.""}","[""dataset:frnsc_reasoning_fallacies_mtrx"",""col:fallacy_name"",""col:surface_form""]","","","[]","[]","{""source"": ""umgg_entry_points"",""source_type"": ""dataset_row"","""rule_ids"": [""umgg_ep_v1""]",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG entry point from dataset frnsc_reasoning_fallacies_mtrx, row 2."
"alibi_patterns__r2__a723","alibi_patterns","2","alibi_patterns","entry_point","overprecise_clock_time","[""alibi_patterns""]","overprecise_clock_time","alibi_scenario_type","links_alibi_scenario_type_to_claimed_location","claims minute-exact time without a clear clock source.","claimed_location","alibi_scenario_type=overprecise_clock_time is structurally linked to claimed_location=claims minute-exact time without a clear clock source. in alibi_patterns.","{""alibi_scenario_type"": ""overprecise_clock_time"",""claimed_location"": ""claims minute-exact time without a clear clock source.""}","[""dataset:alibi_patterns"",""col:alibi_scenario_type"",""col:claimed_location""]","","","[]","[]","{""source"": ""umgg_entry_points"",""source_type"": ""dataset_row"","""rule_ids"": [""umgg_ep_v1""]",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG entry point from dataset alibi_patterns, row 2."
"alibi_artifact_consistency__r2__a724","alibi_artifact_consistency","2","alibi_artifact_consistency","entry_point","ride_hail_receipt","[""alibi_artifact_consistency""]","ride_hail_receipt","alibi_claim_type","links_alibi_claim_type_to_forensic_artifact","platform trip log","forensic_artifact","alibi_claim_type=ride_hail_receipt is structurally linked to forensic_artifact=platform trip log in alibi_artifact_consistency.","{""alibi_claim_type"": ""ride_hail_receipt"",""forensic_artifact"": ""platform trip log""}","[""dataset:alibi_artifact_consistency"",""col:alibi_claim_type"",""col:forensic_artifact""]","","","[]","[]","{""source"": ""umgg_entry_points"",""source_type"": ""dataset_row"","""rule_ids"": [""umgg_ep_v1""]",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG entry point from dataset alibi_artifact_consistency, row 2."
"scenario_timelines_patterns__r2__a725","scenario_timelines_patterns","2","scenario_timelines_patterns","entry_point","overlapping_appointments","[""scenario_timelines_patterns""]","overlapping_appointments","scenario_type","links_scenario_type_to_claimed_time","19:30","claimed_time","scenario_type=overlapping_appointments is structurally linked to claimed_time=19:30 in scenario_timelines_patterns.","{""scenario_type"": ""overlapping_appointments"",""claimed_time"": ""19:30""}","[""dataset:scenario_timelines_patterns"",""col:scenario_type"",""col:claimed_time""]","","","[]","[]","{""source"": ""umgg_entry_points"",""source_type"": ""dataset_row"","""rule_ids"": [""umgg_ep_v1""]",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG entry point from dataset scenario_timelines_patterns, row 2."
"forensic_evidense_pattern__r2__a726","forensic_evidense_pattern","2","forensic_evidense_pattern","entry_point","shoe_impression","[""forensic_evidense_pattern""]","shoe_impression","evidence_type","links_evidence_type_to_substrate","soft soil","substrate","evidence_type=shoe_impression is structurally linked to substrate=soft soil in forensic_evidense_pattern.","{""evidence_type"": ""shoe_impression"",""substrate"": ""soft soil""}","[""dataset:forensic_evidense_pattern"",""col:evidence_type"",""col:substrate""]","","","[]","[]","{""source"": ""umgg_entry_points"",""source_type"": ""dataset_row"","""rule_ids"": [""umgg_ep_v1""]",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG entry point from dataset forensic_evidense_pattern, row 2."
"behavioral_anomalies__r2__a727","behavioral_anomalies","2","behavioral_anomalies","entry_point","object_discussion","[""behavioral_anomalies""]","object_discussion","scenario_type","links_scenario_type_to_observable_behavior","over-detailed description of minor object","observable_behavior","scenario_type=object_discussion is structurally linked to observable_behavior=over-detailed description of minor object in behavioral_anomalies.","{""scenario_type"": ""object_discussion"",""observable_behavior"": ""over-detailed description of minor object""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"": ""umgg_entry_points"",""source_type"": ""dataset_row"","""rule_ids"": [""umgg_ep_v1""]",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG entry point from dataset behavioral_anomalies, row 2."
"trace_evidence_matrix__r2__a728","trace_evidence_matrix","2","trace_evidence_matrix","entry_point","outdoor_rain","[""trace_evidence_matrix""]","outdoor_rain","environment_type","links_environment_type_to_expected_trace","washed footprints","expected_trace","environment_type=outdoor_rain is structurally linked to expected_trace=washed footprints in trace_evidence_matrix.","{""environment_type"": ""outdoor_rain"",""expected_trace"": ""washed footprints""}","[""dataset:trace_evidence_matrix"",""col:environment_type"",""col:expected_trace""]","","","[]","[]","{""source"": ""umgg_entry_points"",""source_type"": ""dataset_row"","""rule_ids"": [""umgg_ep_v1""]",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG entry point from dataset trace_evidence_matrix, row 2."
"for_evidence_probability_mtrx__r2__a729","for_evidence_probability_mtrx","2","for_evidence_probability_mtrx","entry_point","DNA_profile","[""for_evidence_probability_mtrx""]","DNA_profile","evidence_type","links_evidence_type_to_strength_indicator","high match probability","strength_indicator","evidence_type=DNA_profile is structurally linked to strength_indicator=high match probability in for_evidence_probability_mtrx.","{""evidence_type"": ""DNA_profile"",""strength_indicator"": ""high match probability""}","[""dataset:for_evidence_probability_mtrx"",""col:evidence_type"",""col:strength_indicator""]","","","[]","[]","{""source"": ""umgg_entry_points"",""source_type"": ""dataset_row"","""rule_ids"": [""umgg_ep_v1""]",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG entry point from dataset for_evidence_probability_mtrx, row 2."
